Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:62rlxI6g2PNaWsHoiRryto,Haunted - Acoustic Version,Speak Now (Deluxe Edition),Taylor Swift,10/25/2010,217613,46,FALSE,,2023-01-28T02:40:44Z,,Taylor Swift,0.563,0.443,5,-5.078,1,0.0247,0.842,0,0.293,0.313,80.962,4
spotify:track:28M2gifMU282QBM3fKajIS,Haunted,Speak Now,Taylor Swift,10/25/2010,242080,54,FALSE,,2023-01-28T02:36:23Z,,Taylor Swift,0.436,0.95,5,-2.627,1,0.057,0.0826,0.00000108,0.149,0.352,162.088,4
spotify:track:44wXefe8WB9Fd6xwtmAwbR,Monkey Wrench,The Colour And The Shape,Foo Fighters,5/20/1997,231480,72,FALSE,,2023-01-27T00:50:57Z,"post-grunge,rock,alternative rock,grunge",RCA Records Label,0.401,0.953,4,-4.276,1,0.0752,0.0000183,0.0000256,0.149,0.555,174.217,4
spotify:track:5cxp9kjCFyJwzv3lzeX7ku,Inside the Fire,Indestructible (Deluxe Edition),Disturbed,4/29/2008,231573,71,FALSE,,2023-01-27T00:44:50Z,"metal,nu metal,alternative metal,rap metal,hard rock",Reprise,0.463,0.962,7,-6.43,1,0.0704,0.000233,0.109,0.0906,0.66,94.003,4
spotify:track:6WYHJTCeO3kyRfRmQW9enw,Requiem,Dear Evan Hansen (Original Broadway Cast Recording),Laura Dreyfuss;Michael Park;Jennifer Laura Thompson,2/3/2017,259693,57,FALSE,,2023-01-25T18:19:13Z,musicals,Atlantic Records,0.409,0.404,4,-6.517,1,0.0285,0.446,0,0.132,0.288,80.356,4
spotify:track:7EsSVPxaYoAZjQwhspJBs2,"Who Lives, Who Dies, Who Tells Your Story",Hamilton (Original Broadway Cast Recording),Original Broadway Cast of Hamilton,9/25/2015,217229,70,FALSE,,2023-01-25T18:12:25Z,musicals,Atlantic Records,0.353,0.326,2,-9.687,1,0.0901,0.777,0,0.0904,0.156,75.5,4
spotify:track:1TRr8Pp2uOqL24fMHpJyV3,Sound of Madness,The Sound of Madness,Shinedown,6/23/2008,233986,39,FALSE,,2023-01-25T02:02:17Z,"post-grunge,alternative metal,rock",Atlantic Records,0.328,0.939,2,-1.654,0,0.0423,0.0000493,0.0065,0.337,0.329,185.971,4
spotify:track:1vcxF91pWs9uNwDROuiCPB,Savior,Appeal To Reason,Rise Against,1/1/2008,242280,81,FALSE,,2023-01-24T02:38:04Z,"punk,hardcore punk",Geffen,0.554,0.932,5,-3.424,0,0.0485,0.00154,0.000139,0.425,0.478,112.488,4
spotify:track:4w1lzcaoZ1IC2K5TwjalRP,A Thousand Miles,Be Not Nobody,Vanessa Carlton,4/30/2002,237493,86,FALSE,,2023-01-23T03:19:51Z,,A&M,0.56,0.825,11,-3.862,1,0.0379,0.323,0,0.161,0.268,94.931,4
spotify:track:0eEa7ypuz6CbpmIoPKiBZ5,Push (feat. Andrew Wyatt),Push,A-Trak;Andrew Wyatt,5/18/2015,213511,0,FALSE,,2023-01-23T03:15:32Z,disco house,Fool's Gold Records,0.643,0.874,7,-2.82,1,0.0466,0.00197,0.00192,0.0914,0.454,126.054,4
spotify:track:4mHWWcXf14vbHl19HgJq3W,See You Again (feat. Richard Rogers),See You Again (feat. Richard Rogers),The Animal In Me;Richard Rogers,4/19/2016,240000,36,FALSE,,2023-01-21T04:36:23Z,chicago house,The Animal In Me,0.491,0.878,10,-5.373,1,0.0575,0.0218,0,0.0886,0.364,160.067,4
spotify:track:1OYOLWqKmhkFIx2KC9ek1a,Colors of the Wind,Pocahontas,Judy Kuhn,1/1/1995,214400,71,FALSE,,2023-01-20T16:46:20Z,,Walt Disney Records,0.307,0.164,1,-17.04,1,0.0457,0.929,0.00111,0.109,0.229,79.101,3
spotify:track:3IPnBzGRMg6BfViFxxa0Gq,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",Frozen (Original Motion Picture Soundtrack / Deluxe Edition),Kristen Bell;Santino Fontana,1/1/2013,124733,72,FALSE,,2023-01-20T16:42:20Z,,Walt Disney Records,0.737,0.636,6,-6.308,0,0.0737,0.262,0,0.319,0.537,100.033,4
spotify:track:77YKoNCjP5hWqiXMRG2839,Shine,"Hints, Allegations & Things Left Unsaid",Collective Soul,3/22/1994,306040,78,FALSE,,2023-01-19T19:25:45Z,post-grunge,Craft Recordings,0.543,0.423,6,-8.797,1,0.0282,0.295,0.0862,0.152,0.355,150.132,4
spotify:track:3fH4KjXFYMmljxrcGrbPj9,Don't You (Forget About Me),Once Upon A Time (Super Deluxe),Simple Minds,1985,263040,81,FALSE,,2023-01-19T19:25:28Z,new wave,UMC (Universal Music Catalogue),0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,4
spotify:track:31H6au3jhblhr6MMJiXnCq,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",The Definitive Collection,Eric Carmen,1997,251066,81,FALSE,,2023-01-19T19:25:27Z,yacht rock,Arista,0.712,0.549,5,-9.484,1,0.0254,0.011,0,0.118,0.552,109.882,4
spotify:track:6DEaND0SHv3sC11xobZLiy,Take Your Time,Montevallo,Sam Hunt,10/24/2014,243706,68,FALSE,,2023-01-19T19:24:22Z,"country,pop country",MCA Nashville,0.558,0.719,11,-5.603,1,0.0419,0.101,0,0.212,0.483,158.031,4
spotify:track:6YsiSzHiDppaMXN3KjyMYl,Take Your Time / House Party / Leave the Night On,"We Got You Covered, Vol. 1",Anthem Lights,7/29/2016,154493,0,FALSE,,2023-01-19T19:24:06Z,hymns,Anthem Lights,0.43,0.476,6,-5.26,1,0.0305,0.763,0,0.237,0.383,78.709,3
spotify:track:5duZVZ4m1TaJDTCbeHG8TG,Raiders March,Indiana Jones and the Kingdom of the Crystal Skull (Original Motion Picture Soundtrack),John Williams,5/20/2008,305640,57,FALSE,,2023-01-19T19:12:23Z,"soundtrack,score",Walt Disney Records,0.422,0.351,0,-13.002,1,0.0352,0.73,0.904,0.0784,0.168,132.317,4
spotify:track:0SMkzFGJOBFDI9KfYD55L0,There She Goes,The La's (Deluxe Edition),The La's,1990,162160,70,FALSE,,2023-01-19T03:41:43Z,"britpop,madchester,jangle pop",UMC (Universal Music Catalogue),0.536,0.854,7,-6.907,1,0.0298,0.0129,0.743,0.156,0.905,122.733,4
spotify:track:4KqTGPPmXowMPEoShSVOta,Here Is Gone,Gutterflower,The Goo Goo Dolls,4/8/2002,238173,68,FALSE,,2023-01-19T03:40:34Z,,Warner Records,0.338,0.685,1,-5.178,1,0.0322,0.00052,0.000512,0.109,0.221,102.192,4
spotify:track:3z07mTLpA01Wmasb0pRmQV,Isolation - Live,Live at the O2 Arena,Alter Bridge,9/8/2017,293400,19,FALSE,,2023-01-19T03:28:29Z,"post-grunge,alternative metal,hard rock",Napalm Records Handels GmbH,0.421,0.976,8,-4.496,1,0.101,0.0000341,0.000219,0.953,0.161,96.992,4
spotify:track:5d6nTdahyEnH1TILFC0Tp3,Just The Way You Are,"Punk Goes Pop, Vol. 4",Pierce The Veil,11/21/2011,223346,60,FALSE,,2023-01-19T03:27:14Z,"emo,screamo,post-hardcore",Fearless Records,0.45,0.907,5,-3.73,1,0.073,0.000878,0,0.256,0.344,108.135,4
spotify:track:5LxvwujISqiB8vpRYv887S,I Want You Back,Diana Ross Presents The Jackson 5,The Jackson 5,12/18/1969,176333,87,FALSE,,2023-01-18T18:38:19Z,"motown,christmas",UNI/MOTOWN,0.469,0.538,8,-13.559,1,0.0575,0.305,0.000114,0.37,0.885,196.606,4
spotify:track:2Nz6aF1umHh5Et6I5H581L,Hooked On A Feeling,Hooked On A Feeling - 40th Anniversary Collection,Blue Swede;Björn Skifs,9/30/2014,172866,67,FALSE,,2023-01-18T18:35:42Z,,Parlophone Sweden,0.547,0.82,8,-6.728,1,0.0805,0.261,0,0.3,0.933,118.208,4
spotify:track:2aEeghgUcnu75tzcolFMfs,La Bamba - Single Version,Ritchie Valens,Ritchie Valens,1959,126960,71,FALSE,,2023-01-18T18:33:18Z,"doo-wop,rock and roll",Rhino/Del-Fi,0.516,0.809,0,-6.419,1,0.0545,0.787,0.000331,0.303,0.939,75.099,4
spotify:track:2CGDxXXYbkPOyRXHzQbqkT,Click Click Boom,Every Six Seconds,Saliva,3/27/2001,252400,78,FALSE,,2023-01-18T02:47:08Z,"nu metal,rap metal",Mercury Records,0.609,0.935,6,-2.941,1,0.0478,0.00289,0.000359,0.188,0.498,95.966,4
spotify:track:5topOIcCwU391xE5Oyhh62,Little Things - 2014 Remastered,Sixteen Stone (2014 Remastered),Bush,10/14/2014,264226,0,FALSE,,2023-01-18T01:42:54Z,"grunge,post-grunge",Round Hill Music,0.343,0.936,7,-3.316,1,0.0758,0.000134,0,0.169,0.211,112.628,4
spotify:track:4vl2zwXsTmAxgu9iY0g6UK,I Don't Want to Be,Chariot,Gavin DeGraw,7/21/2003,217760,69,FALSE,,2023-01-16T18:50:45Z,,J Records,0.423,0.862,0,-5.13,0,0.0695,0.00806,0,0.133,0.462,154.756,4
spotify:track:2d3VSTjHWR5jU2PZoKEU2G,House Of The Lord,House Of The Lord,Phil Wickham,4/2/2021,256133,48,FALSE,,2023-01-15T14:39:25Z,"worship,christian,ccm",Fair Trade/Columbia,0.501,0.788,10,-4.137,1,0.0323,0.0199,0,0.135,0.292,86.034,4
spotify:track:5EiQ1UzsmOOtIIlPGa2xuk,Ghost of Days Gone By - Live,Live at the O2 Arena,Alter Bridge,9/8/2017,310013,23,FALSE,,2023-01-15T03:38:36Z,"post-grunge,alternative metal,hard rock",Napalm Records Handels GmbH,0.272,0.954,1,-5.307,1,0.104,0.000403,0.0043,0.97,0.193,139.107,4
spotify:track:4aT4Yfjc3Xsrdn7CBYaahh,Open Your Eyes - Live,Live at the O2 Arena,Alter Bridge,9/8/2017,406666,27,FALSE,,2023-01-14T14:33:41Z,"post-grunge,alternative metal,hard rock",Napalm Records Handels GmbH,0.122,0.905,2,-5.031,1,0.0778,0.000219,0.00654,0.945,0.159,82.782,4
spotify:track:2joYeIfZMyUU7nJg0sDPFL,My Champion - Live,Live at the O2 Arena,Alter Bridge,9/8/2017,298053,15,FALSE,,2023-01-14T14:28:32Z,"post-grunge,alternative metal,hard rock",Napalm Records Handels GmbH,0.458,0.962,5,-4.4,1,0.0707,0.0000921,0.0000293,0.98,0.346,115.985,4
spotify:track:56sk7jBpZV0CD31G9hEU3b,Animal I Have Become,One-X,Three Days Grace,6/25/2006,231400,81,FALSE,,2023-01-13T01:53:36Z,"post-grunge,rock",Jive,0.553,0.853,8,-3.668,1,0.0339,0.000684,0,0.126,0.506,122.023,4
spotify:track:1m4IGb9cH8cHyQSmNwbXTo,How Sweet the Sound,Love Is the Evidence,Citizen Way,4/23/2013,221026,44,FALSE,,2023-01-13T01:53:18Z,"christian,ccm,christian pop,pop worship,worship",Fair Trade/Columbia,0.424,0.671,9,-6.995,1,0.0294,0.112,0,0.105,0.391,151.883,4
spotify:track:7qEHsqek33rTcFNT9PFqLf,Someone You Loved,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,5/17/2019,182160,89,FALSE,,2023-01-12T01:59:38Z,soft pop,Vertigo Berlin,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4
spotify:track:2gE95JskwQ1pCACTpGe1Db,Down On The Corner,Willy And The Poor Boys (Expanded Edition),Creedence Clearwater Revival,11/2/1969,166280,75,FALSE,,2023-01-12T01:59:16Z,"classic rock,southern rock,country rock",Craft Recordings,0.858,0.544,0,-9.289,1,0.0751,0.583,0.00109,0.0707,0.874,108.217,4
spotify:track:2ubsKugLwqDM8xUYsvIpDd,Dorothy,This Addiction,Alkaline Trio,2010,211560,0,FALSE,,2023-01-11T03:53:38Z,"pop punk,punk,emo,skate punk",Hassle Records,0.471,0.927,7,-3.885,1,0.107,0.000926,0,0.139,0.532,169.951,4
spotify:track:7bR99GKoXRAYT5XM4DvNHR,Lead Poisoning,This Addiction,Alkaline Trio,2010,157440,0,FALSE,,2023-01-11T03:47:10Z,"pop punk,punk,emo,skate punk",Hassle Records,0.479,0.925,7,-3.812,1,0.158,0.00549,0,0.159,0.92,198.217,4
spotify:track:4WbOgZ7NyHHGF5Pikss4bt,Draculina,This Addiction (Deluxe Edition),Alkaline Trio,2/23/2010,213773,24,FALSE,,2023-01-11T03:43:09Z,"pop punk,punk,emo,skate punk",Epitaph,0.559,0.909,4,-4.298,1,0.0345,0.00339,0.00000488,0.119,0.654,130.997,4
spotify:track:20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,Green River (Expanded Edition),Creedence Clearwater Revival,8/3/1969,141600,83,FALSE,,2023-01-11T03:35:51Z,"classic rock,southern rock,country rock",Craft Recordings,0.508,0.774,2,-5.973,1,0.0321,0.0586,0.00000487,0.063,0.942,178.946,4
spotify:track:3x80T4dEFK7tDFzpxA6Dml,What About Now,Daughtry (Deluxe Edition),Daughtry,2006,253293,58,FALSE,,2023-01-08T23:49:56Z,post-grunge,RCA Records Label,0.358,0.836,9,-2.821,0,0.0419,0.0724,0,0.15,0.252,162.007,4
spotify:track:5sG3G54H21hNfd5etlheoe,Satellite,Endgame,Rise Against,1/1/2011,238573,72,FALSE,,2023-01-08T17:11:19Z,"punk,hardcore punk",Geffen,0.387,0.94,5,-4.16,0,0.0528,0.00369,0,0.0759,0.444,134.876,4
spotify:track:1rkGytnje8oF8Ek13ZodT5,Our House,Our House,American Hi-Fi,6/26/2020,212365,33,FALSE,,2023-01-07T23:05:31Z,"pop punk,punk",Rude Records,0.56,0.852,7,-5.754,0,0.0366,0.000975,0.00000375,0.158,0.257,124.052,4
spotify:track:4wFUdSCer8bdQsrp1M90sa,Highway Don't Care,Two Lanes Of Freedom,Tim McGraw;Taylor Swift;Keith Urban,1/1/2013,276880,67,FALSE,,2023-01-07T23:00:49Z,"country,classic country","Big Machine Records, LLC",0.47,0.79,2,-5.352,1,0.039,0.0216,0,0.0863,0.495,158.061,4
spotify:track:6W5RmgWh46p9RQ4LDezHKE,"Flashlight (Sweet Life Mix) - From ""Pitch Perfect 2"" Soundtrack",Pitch Perfect 2 - Special Edition (Original Motion Picture Soundtrack),Hailee Steinfeld,5/12/2015,178320,57,FALSE,,2023-01-07T22:41:18Z,,UME – PP2 OST,0.517,0.623,3,-6.35,1,0.0715,0.327,0,0.127,0.278,148.045,4
spotify:track:5y9ivD2g37FSCEJpfhG7d5,Selling The Drama,Throwing Copper,Live,1/1/1994,205693,63,FALSE,,2023-01-07T22:33:19Z,"post-grunge,grunge",Radioactive Records 40%,0.452,0.907,6,-6.705,1,0.0647,0.0109,0.000334,0.14,0.366,124.375,4
spotify:track:5dePpbamNezj1qhHKJPViS,All In,Smoke & Mirrors (Deluxe),Lifehouse,2010,236280,55,FALSE,,2023-01-07T22:26:06Z,post-grunge,Geffen,0.547,0.878,1,-4.65,1,0.0431,0.000931,0,0.191,0.536,140.07,4
spotify:track:61XMx0k6ZkvO5j0mB74Wqp,Overture,Aladdin Original Broadway Cast Recording,Alan Menken,1/1/2014,76653,31,FALSE,,2023-01-07T16:02:36Z,,Walt Disney Records,0.625,0.397,6,-7.181,1,0.068,0.114,0.0209,0.0701,0.704,94.803,4
spotify:track:204FRaXJ77a1NbkQmQRhn5,Zero,AB III,Alter Bridge,1/1/2010,279483,34,TRUE,,2023-01-07T16:00:50Z,"post-grunge,alternative metal,hard rock",Unknown,0.122,0.876,1,-4.44,1,0.0683,0.000158,0,0.341,0.508,185.14,3
spotify:track:7MW1YzseA4CGfrZMBLqQWK,Welcome To Jurassic Park,Jurassic Park,John Williams,5/25/1993,474933,57,FALSE,,2023-01-07T13:28:15Z,"soundtrack,score",Geffen*,0.117,0.0843,7,-20.023,1,0.038,0.902,0.882,0.0764,0.0529,81.659,4
spotify:track:0T8P86fvSK8kCUJFYPZbIH,All Signs Point To Lauderdale,What Separates Me From You,A Day To Remember,11/16/2010,197200,69,TRUE,,2023-01-05T21:49:54Z,"metalcore,pop punk,post-hardcore,screamo,emo",Victory Records,0.425,0.983,10,-3.437,1,0.114,0.000263,0,0.114,0.513,149.95,4
spotify:track:31UlICHKsBQSbldTLuzrDu,Higher - Live Acoustic,With Arms Wide Open: A Retrospective,Creed,1/1/2015,268893,32,FALSE,,2023-01-05T21:45:47Z,post-grunge,The Bicycle Music Company,0.389,0.651,2,-6.614,1,0.0284,0.0608,0.00000114,0.122,0.513,153.782,3
spotify:track:3MrFdLOtfV8ZnXPHUCy5VV,My Sacrifice - Live Acoustic,With Arms Wide Open: A Retrospective,Creed,1/1/2015,286266,51,FALSE,,2023-01-05T21:40:37Z,post-grunge,The Bicycle Music Company,0.342,0.489,1,-9.147,1,0.0337,0.58,0.00000521,0.23,0.348,171.654,3
spotify:track:0GdUpGP22jboEMoH1l8MF5,With Arms Wide Open - New Version With Strings,With Arms Wide Open: A Retrospective,Creed,1/1/2015,235426,42,FALSE,,2023-01-05T21:36:00Z,post-grunge,The Bicycle Music Company,0.323,0.683,0,-5.739,1,0.0378,0.0311,0,0.189,0.19,140.266,4
spotify:track:525xF77XDk2Ikh2Tx0hM1G,My Own Prison - Acoustic Version / Extended,With Arms Wide Open: A Retrospective,Creed,1/1/2015,301893,49,FALSE,,2023-01-05T21:35:03Z,post-grunge,The Bicycle Music Company,0.623,0.496,5,-8.71,1,0.0279,0.52,0,0.107,0.344,138.653,4
spotify:track:2CEgGE6aESpnmtfiZwYlbV,Dynamite,The Rokstarr Hits Collection,Taio Cruz,1/1/2010,202613,78,FALSE,,2023-01-05T21:09:23Z,,Universal-Island Records Ltd.,0.751,0.781,4,-3.724,1,0.0862,0.0039,0,0.036,0.814,119.977,4
spotify:track:2D9BrlpeyjXF0vli2dYQ5V,Angels Fall,Dark Before Dawn,Breaking Benjamin,6/23/2015,228866,71,FALSE,,2023-01-05T19:25:04Z,"alternative metal,post-grunge,rock",Hollywood Records,0.4,0.886,7,-5.078,1,0.0521,0.000868,0.000211,0.122,0.406,195.958,4
spotify:track:7yWCstlfqJwCYZFdycrFQe,On Our Way,Goldrushed,The Royal Concept,1/29/2021,194186,51,FALSE,,2023-01-04T20:27:46Z,,Republic Records,0.604,0.822,6,-5.498,1,0.111,0.00433,0,0.157,0.341,130.944,4
spotify:track:7B5nuJ3GhcJRsXU48g5Qhu,Tounge Tied,Seven Second Surgery,Faber Drive,1/1/2007,210653,6,FALSE,,2023-01-04T20:20:15Z,,Universal (MT),0.395,0.94,1,-4.32,1,0.0451,0.00328,0,0.153,0.564,166.045,4
spotify:track:0vUxr7xRF0wLEF9TyzNHH6,Time,Full Circle,Creed,1/1/2009,355213,54,FALSE,,2023-01-04T19:59:11Z,post-grunge,The Bicycle Music Company,0.242,0.79,4,-4.583,0,0.041,0.0016,0,0.166,0.201,183.843,3
spotify:track:1wVUjggKup9hP2jd24gLSg,Injection,The Sufferer & The Witness,Rise Against,1/1/2006,199213,0,FALSE,,2023-01-04T19:36:49Z,"punk,hardcore punk",Geffen,0.42,0.996,8,-2.961,0,0.0804,0.000229,0.00042,0.0897,0.433,105.686,4
spotify:track:6Q2R6ZvhHui2QbHCFv3dUE,Attention Please,Attention Please,Caroline's Spine,1/1/1999,186226,25,FALSE,,2023-01-04T19:33:38Z,post-grunge,Hollywood Records,0.568,0.981,8,-3.526,1,0.0952,0.00143,0.0000155,0.402,0.283,129.862,4
spotify:track:2yOp9Q7yF0NbuZzUUHqNLR,You Happened,You Happened,Caitlin Kinnunen;The Prom Ensemble,10/19/2018,194046,29,FALSE,,2023-01-04T13:19:12Z,musicals,Masterworks,0.787,0.714,0,-5.697,1,0.0477,0.239,0,0.0668,0.887,129.997,4
spotify:track:20iv6eIFgXokinSmgAkVxS,Down To My Last,One Day Remains,Alter Bridge,8/10/2004,286466,50,FALSE,,2023-01-04T12:58:33Z,"post-grunge,alternative metal,hard rock",The Bicycle Music Company,0.326,0.871,8,-3.626,1,0.0552,0.000111,0,0.281,0.39,150.172,4
spotify:track:3rEwGRmPVVudVjqdgv0tRR,If It Means A Lot To You,Homesick,A Day To Remember,2/3/2009,243226,72,FALSE,,2023-01-04T12:36:04Z,"metalcore,pop punk,post-hardcore,screamo,emo",Victory Records,0.584,0.536,10,-8.158,1,0.0279,0.112,0,0.456,0.441,127.001,4
spotify:track:6AioOohg4bQZFA4jIYQQ2r,Forty Six & 2,Ænima,TOOL,9/17/1996,364520,78,FALSE,,2023-01-04T12:30:38Z,"progressive metal,alternative metal,progressive rock,metal",RCA Records Label,0.375,0.682,0,-6.898,0,0.0364,0.00152,0.598,0.0897,0.396,159.23,4
spotify:track:5Nm9ERjJZ5oyfXZTECKmRt,Stay With Me,In The Lonely Hour,Sam Smith,5/26/2014,172723,84,FALSE,,2023-01-03T17:45:31Z,soft pop,PLG - Capitol,0.413,0.42,0,-6.444,1,0.0416,0.588,0.0000639,0.11,0.185,84.126,4
spotify:track:7CIzpZaeeNCtJDi1nqEDXb,Falls On Me,Natural Selection,Fuel,9/23/2003,254026,58,FALSE,,2023-01-03T17:21:01Z,post-grunge,Epic,0.317,0.804,9,-6.504,0,0.0379,0.0000808,0.109,0.0995,0.181,164.185,4
spotify:track:5lWRaa0fBxDE5yU91npPq7,Just A Girl,Tragic Kingdom,No Doubt,10/10/1995,209200,80,FALSE,,2023-01-03T13:09:33Z,,Trauma,0.638,0.906,2,-4.824,1,0.0504,0.0662,0.0000688,0.142,0.767,107.991,4
spotify:track:48f7LOHWir3VQoO06yoc95,Song About You,The Band CAMINO,The Band CAMINO,9/10/2021,158948,55,FALSE,,2023-01-02T19:54:05Z,,DBLBLK Records/Elektra,0.617,0.801,8,-5.766,1,0.0336,0.0254,0.00000207,0.105,0.426,119.003,4
spotify:track:1ynmMEK1fkyiZ6Z6F3ThEt,Centerfold,Freeze Frame,The J. Geils Band,1981,216533,74,FALSE,,2023-01-02T19:12:57Z,classic rock,EMI/EMI Records (USA),0.653,0.677,0,-12.244,1,0.0396,0.249,0,0.403,0.888,114.374,4
spotify:track:6urCAbunOQI4bLhmGpX7iS,Don't Speak,Tragic Kingdom,No Doubt,10/10/1995,263560,85,FALSE,,2023-01-02T19:12:48Z,,Trauma,0.52,0.709,5,-7.125,0,0.0352,0.247,0.0000178,0.18,0.536,76.039,4
spotify:track:7u93rCmIM9mBoT4mvfUBTZ,Had Enough,Phobia (Explicit Version),Breaking Benjamin,1/1/2006,228213,66,FALSE,,2023-01-02T19:12:45Z,"alternative metal,post-grunge,rock",Hollywood Records,0.313,0.948,0,-2.772,0,0.0762,0.00001,0.0000352,0.105,0.242,163.881,4
spotify:track:2hmX7OquuyHXFphptTW68R,I Just Can't Wait To Be King,The Lion King: Original Broadway Cast Recording,Scott Irby-Ranniar;Ensemble - The Lion King;Geoff Hoyle;Kajuana Shuford,1/1/1997,182400,46,FALSE,,2023-01-02T18:42:47Z,musicals,Walt Disney Records,0.546,0.62,0,-7.858,1,0.139,0.46,0.00000917,0.132,0.829,103.266,4
spotify:track:3DrjZArsPsoqbLzUZZV1Id,Back To December,Speak Now,Taylor Swift,10/25/2010,293026,65,FALSE,,2023-01-02T15:34:15Z,,Taylor Swift,0.529,0.67,2,-4.663,1,0.0303,0.117,0,0.334,0.286,141.893,4
spotify:track:7A2cNLRT0YJc1yjxHlKihs,Starlight (Taylor's Version),Red (Taylor's Version),Taylor Swift,11/12/2021,220413,63,FALSE,,2022-12-29T17:08:42Z,,Taylor Swift,0.628,0.685,4,-5.864,1,0.0358,0.00324,0,0.18,0.605,126.014,4
spotify:track:273dCMFseLcVsoSWx59IoE,Bad Blood,1989,Taylor Swift,10/27/2014,211933,70,FALSE,,2022-12-29T17:06:11Z,,Taylor Swift,0.65,0.802,7,-6.114,1,0.181,0.0871,0.00000654,0.148,0.295,170.146,4
spotify:track:16nCYYc1lCxCyvaR1lgo0i,Could Have Been Me,Sing 2 (Original Motion Picture Soundtrack),Halsey,12/17/2021,148732,75,FALSE,,2022-12-29T17:04:44Z,,Sing 2 Soundtrack Album,0.552,0.662,6,-6.225,0,0.0548,0.0000918,0,0.143,0.572,79.973,4
spotify:track:78Qk1m8zbvvvrmWH2M1yxT,Me Myself & I,5SOS5,5 Seconds of Summer,9/23/2022,177879,0,TRUE,,2022-12-29T15:24:01Z,,BMG Rights Management (US) LLC,0.575,0.556,4,-5.107,1,0.0283,0.0303,0,0.0903,0.44,87.991,4
spotify:track:6D60klaHqbCl9ySc8VcRss,Stronger (What Doesn't Kill You),Stronger (Deluxe Version),Kelly Clarkson,10/24/2011,221946,71,FALSE,,2022-12-29T15:18:30Z,christmas,RCA Records Label,0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,4
spotify:track:3TGRqZ0a2l1LRblBkJoaDx,Call Me Maybe,Kiss (Deluxe),Carly Rae Jepsen,1/1/2012,193400,79,FALSE,,2022-12-29T15:07:11Z,,Silent Records IGA,0.782,0.58,7,-6.548,1,0.0407,0.0114,0.00000228,0.108,0.66,120.021,4
spotify:track:6AtZLIzUINvExIUy4QhdjP,I Knew You Were Trouble (Taylor's Version),Red (Taylor's Version),Taylor Swift,11/12/2021,219760,73,FALSE,,2022-12-29T15:03:32Z,,Taylor Swift,0.584,0.557,6,-6.371,1,0.0342,0.0129,0,0.0576,0.767,154.008,4
spotify:track:59HjlYCeBsxdI0fcm3zglw,Wildest Dreams,1989,Taylor Swift,10/27/2014,220440,75,FALSE,,2022-12-29T00:02:27Z,,Taylor Swift,0.554,0.666,8,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056,4
spotify:track:0wavGRldH0AWyu2zvTz8zb,Sweet Nothing,Midnights,Taylor Swift,10/21/2022,188496,69,FALSE,,2022-12-28T23:57:14Z,,Taylor Swift,0.336,0.161,0,-14.973,1,0.0456,0.968,0.00011,0.115,0.407,176.48,4
spotify:track:22bPsP2jCgbLUvh82U0Z3M,The Way I Loved You (Taylor’s Version),Fearless (Taylor's Version),Taylor Swift,4/9/2021,243136,77,FALSE,,2022-12-28T23:49:37Z,,Taylor Swift,0.402,0.732,5,-4.665,1,0.0484,0.0033,0,0.108,0.472,161.032,4
spotify:track:0aV5uARAknQgYhBaK944FP,"Would've, Could've, Should've",Midnights (3am Edition),Taylor Swift,10/22/2022,260361,66,FALSE,,2022-12-28T23:46:32Z,,Taylor Swift,0.485,0.846,0,-6.557,1,0.117,0.393,0.00115,0.124,0.548,157.918,4
spotify:track:3eX0NZfLtGzoLUxPNvRfqm,Maroon,Midnights,Taylor Swift,10/21/2022,218270,74,TRUE,,2022-12-28T23:40:53Z,,Taylor Swift,0.655,0.384,7,-8.29,1,0.0349,0.0634,0.00000145,0.0973,0.0384,108.058,4
spotify:track:5xTtaWoae3wi06K5WfVUUH,Shake It Off,1989,Taylor Swift,10/27/2014,219200,77,FALSE,,2022-12-28T23:39:30Z,,Taylor Swift,0.647,0.785,7,-5.414,1,0.165,0.0561,0,0.148,0.943,160.015,4
spotify:track:0cITLOYn1Sv4q27zZPqlNK,Red,Red,Taylor Swift,10/22/2012,220826,66,FALSE,,2022-12-28T23:35:37Z,,Taylor Swift,0.602,0.896,1,-4.267,0,0.0437,0.0773,0.0000887,0.091,0.641,124.978,4
spotify:track:1p80LdxRV74UKvL8gnD7ky,Blank Space,1989,Taylor Swift,10/27/2014,231826,79,FALSE,,2022-12-28T23:35:09Z,,Taylor Swift,0.753,0.678,5,-5.421,1,0.0644,0.085,0.00000164,0.13,0.583,96.006,4
